DC	1980	7.3	1.987874	0	0	0	0	0	0	0	0
DC	1981	6.2	1.824549	0	0	0	0	0	0	0	0
DC	1982	5.7	1.740466	0	0	0	0	0	0	0	0
DC	1983	4.9	1.589235	0	0	0	0	0	0	0	0
DC	1984	4.9	1.589235	0	0	0	0	0	0	0	0
DC	1985	4.3	1.458615	0	0	0	0	0	0	0	0
DC	1986	3.7	1.308333	0	0	0	0	0	0	0	0
DC	1987	4.1	1.410987	0	0	0	0	0	0	0	0
DC	1988	3.4	1.223776	0	0	0	0	0	0	0	0
DE	1956	1.5	.4054651	0	0	0	0	0	0	0	0
DE	1957	1.6	.4700036	0	0	0	0	0	0	0	0
DE	1958	1.3	.2623642	0	0	0	0	0	0	0	0
DE	1959	1.4	.3364722	0	0	0	0	0	0	0	0
DE	1960	1.6	.4700036	0	0	0	0	0	0	0	0
DE	1961	1.3	.2623642	0	0	0	0	0	0	0	0
DE	1962	1.2	.1823216	0	0	0	0	0	0	0	0
DE	1963	1.3	.2623642	0	0	0	0	0	0	0	0
DE	1964	1.3	.2623642	0	0	0	0	0	0	0	0
DE	1965	1.5	.4054651	0	0	0	0	0	0	0	0
DE	1966	1.6	.4700036	0	0	0	0	0	0	0	0
DE	1967	1.7	.5306283	0	0	0	0	0	0	0	0
DE	1968	1.9	.6418539	0	0	0	0	0	0	0	0
DE	1969	2.9	1.064711	0	0	0	0	0	0	0	0
DE	1970	3.2	1.163151	0	0	0	0	0	0	0	0
DE	1971	3.2	1.163151	0	0	0	0	0	0	0	0
DE	1972	3.2	1.163151	0	0	0	0	0	0	0	0
DE	1973	3.8	1.335001	0	0	0	0	0	0	0	0
DE	1974	4	1.386294	0	0	0	0	0	0	0	0
DE	1975	4.7	1.547562	0	0	0	0	0	0	0	0
DE	1976	5.5	1.704748	0	0	0	0	0	0	0	0
DE	1977	5.1	1.629241	0	0	0	0	0	0	0	0
DE	1978	5.5	1.704748	0	0	0	0	0	0	0	0
DE	1979	5.2	1.648659	0	0	0	0	0	0	0	0
DE	1980	3.9	1.360977	0	0	0	0	0	0	0	0
DE	1981	5	1.609438	0	0	0	0	0	0	0	0
DE	1982	5.4	1.686399	0	0	0	0	0	0	0	0
DE	1983	5	1.609438	0	0	0	0	0	0	0	0
DE	1984	4.7	1.547562	0	0	0	0	0	0	0	0
DE	1985	4.8	1.568616	0	0	0	0	0	0	0	0
DE	1986	4.9	1.589235	0	0	0	0	0	0	0	0
DE	1987	4.6	1.526056	0	0	0	0	0	0	0	0
